Id,NGram,DF,IDF
9168,swan,19,3.7546701545341206
9169,symantec,19,3.7546701545341206
9170,teapot,19,3.7546701545341206
9171,temper_glass,19,3.7546701545341206
9172,templates,19,3.7546701545341206
9173,thanksgiving,19,3.7546701545341206
9174,they,19,3.7546701545341206
9175,thinkpad,19,3.7546701545341206
9176,thomas_andamp,19,3.7546701545341206
9177,thread_length,19,3.7546701545341206
9178,throttle,19,3.7546701545341206
9179,tights,19,3.7546701545341206
9180,toggle_switch,19,3.7546701545341206
9181,toner_refill,19,3.7546701545341206
9182,trac,19,3.7546701545341206
9183,truck_suv,19,3.7546701545341206
9184,truth,19,3.7546701545341206
9185,tube_fitting,19,3.7546701545341206
9186,turbocad,19,3.7546701545341206
9187,ultralight,19,3.7546701545341206
9188,uncle,19,3.7546701545341206
9189,unisex_ounce,19,3.7546701545341206
9190,unlock,19,3.7546701545341206
9191,upbrightandreg,19,3.7546701545341206
9192,upright_vacuum,19,3.7546701545341206
9193,vaga,19,3.7546701545341206
9194,vapor,19,3.7546701545341206
9195,versa,19,3.7546701545341206
9196,verse,19,3.7546701545341206
9197,video_camera,19,3.7546701545341206
9198,vietnam,19,3.7546701545341206
9199,viking,19,3.7546701545341206
9200,village,19,3.7546701545341206
9201,vislon,19,3.7546701545341206
9202,vocabulary,19,3.7546701545341206
9203,wallet_credit,19,3.7546701545341206
9204,weapon,19,3.7546701545341206
9205,webster,19,3.7546701545341206
9206,whey,19,3.7546701545341206
9207,wholesale_authorized,19,3.7546701545341206
9208,wii_remote,19,3.7546701545341206
9209,wilson_jones,19,3.7546701545341206
9210,wirebound,19,3.7546701545341206
9211,world_cup,19,3.7546701545341206
9212,xmas,19,3.7546701545341206
9213,you_can,19,3.7546701545341206
9214,zebra_print,19,3.7546701545341206
9215,zipper_pack,19,3.7546701545341206
9216,00020a_haf,20,3.7323937598229686
9217,1/2andquot,20,3.7323937598229686
9218,1/4-inch,20,3.7323937598229686
9219,adida,20,3.7323937598229686
9220,allure,20,3.7323937598229686
9221,amps,20,3.7323937598229686
9222,andamp_berg,20,3.7323937598229686
9223,andamp_brown,20,3.7323937598229686
9224,angry_birds,20,3.7323937598229686
9225,anniversary_edition,20,3.7323937598229686
9226,apricot,20,3.7323937598229686
9227,armour_men,20,3.7323937598229686
9228,atp,20,3.7323937598229686
9229,attach,20,3.7323937598229686
9230,audio_cable,20,3.7323937598229686
9231,avant,20,3.7323937598229686
9232,avenue,20,3.7323937598229686
9233,ball_pen,20,3.7323937598229686
9234,bath_body,20,3.7323937598229686
9235,bathing,20,3.7323937598229686
9236,bazic,20,3.7323937598229686
9237,beater,20,3.7323937598229686
9238,binocular,20,3.7323937598229686
9239,birugear,20,3.7323937598229686
9240,black_aluminum,20,3.7323937598229686
9241,blending,20,3.7323937598229686
9242,blu_studio,20,3.7323937598229686
9243,blue_led,20,3.7323937598229686
9244,body_moisturizer,20,3.7323937598229686
9245,box_usa,20,3.7323937598229686
9246,brake_kit,20,3.7323937598229686
9247,breakout,20,3.7323937598229686
9248,breathable,20,3.7323937598229686
9249,bright_white,20,3.7323937598229686
9250,brown_sugar,20,3.7323937598229686
9251,browning,20,3.7323937598229686
9252,buck,20,3.7323937598229686
9253,buffer,20,3.7323937598229686
9254,bypass,20,3.7323937598229686
9255,california_king,20,3.7323937598229686
9256,capacitor_upgrade,20,3.7323937598229686
9257,capture,20,3.7323937598229686
9258,card_cash,20,3.7323937598229686
9259,case_opener,20,3.7323937598229686
9260,cavity,20,3.7323937598229686
9261,celestial,20,3.7323937598229686
9262,chamber,20,3.7323937598229686
9263,christ,20,3.7323937598229686
9264,christmas_tree,20,3.7323937598229686
9265,clean_cloth,20,3.7323937598229686
9266,cleanse,20,3.7323937598229686
9267,clear_film,20,3.7323937598229686
9268,clip_art,20,3.7323937598229686
9269,cnd_shellac,20,3.7323937598229686
9270,collage,20,3.7323937598229686
9271,color_ink,20,3.7323937598229686
9272,conditioner_fluid,20,3.7323937598229686
9273,console_dishwasher,20,3.7323937598229686
9274,controller_shell,20,3.7323937598229686
9275,corps,20,3.7323937598229686
9276,cosmo,20,3.7323937598229686
9277,counted,20,3.7323937598229686
9278,cousin,20,3.7323937598229686
9279,crank,20,3.7323937598229686
9280,crash_cymbal,20,3.7323937598229686
9281,crayons,20,3.7323937598229686
9282,cricut,20,3.7323937598229686
9283,crochet_hook,20,3.7323937598229686
9284,crosley,20,3.7323937598229686
9285,crystal_case,20,3.7323937598229686
9286,cue,20,3.7323937598229686
9287,cuisine,20,3.7323937598229686
9288,curious,20,3.7323937598229686
9289,custom_case,20,3.7323937598229686
9290,cuticle,20,3.7323937598229686
9291,dame,20,3.7323937598229686
9292,dandruff_shampoo,20,3.7323937598229686
9293,decaf,20,3.7323937598229686
9294,decorate,20,3.7323937598229686
9295,dew,20,3.7323937598229686
9296,die_set,20,3.7323937598229686
9297,digital_piano,20,3.7323937598229686
9298,dimm,20,3.7323937598229686
9299,direct_fit,20,3.7323937598229686
9300,dishrack,20,3.7323937598229686
9301,dlc,20,3.7323937598229686
9302,download_old,20,3.7323937598229686
9303,dragon_naturallyspeaking,20,3.7323937598229686
9304,drinks,20,3.7323937598229686
9305,drip_bowl,20,3.7323937598229686
9306,duke,20,3.7323937598229686
9307,dvd_resources,20,3.7323937598229686
9308,edition_super,20,3.7323937598229686
9309,edp,20,3.7323937598229686
9310,eiffel_tower,20,3.7323937598229686
9311,electrolytic_capacitor,20,3.7323937598229686
9312,electronics_salon,20,3.7323937598229686
9313,elf,20,3.7323937598229686
9314,embossing_folder,20,3.7323937598229686
9315,emi_jay,20,3.7323937598229686
9316,emulsion,20,3.7323937598229686
9317,endurance,20,3.7323937598229686
9318,energizer,20,3.7323937598229686
9319,epicuren_discovery,20,3.7323937598229686
9320,exit,20,3.7323937598229686
9321,eyeliner_pencil,20,3.7323937598229686
9322,eyeshadow_palette,20,3.7323937598229686
9323,fantastic,20,3.7323937598229686
9324,faux_suede,20,3.7323937598229686
9325,fluffy,20,3.7323937598229686
9326,flyer,20,3.7323937598229686
9327,folio_wallet,20,3.7323937598229686
9328,food_storage,20,3.7323937598229686
9329,forces,20,3.7323937598229686
9330,fossil,20,3.7323937598229686
9331,fragrance_oil,20,3.7323937598229686
9332,free_dry,20,3.7323937598229686
9333,frigidaire_door,20,3.7323937598229686
9334,fruit_snacks,20,3.7323937598229686
9335,full_diamond,20,3.7323937598229686
9336,fully_threaded,20,3.7323937598229686
9337,fury,20,3.7323937598229686
9338,gaming_headset,20,3.7323937598229686
9339,gas_cooktop,20,3.7323937598229686
9340,goods,20,3.7323937598229686
9341,grandma,20,3.7323937598229686
9342,guitar_amp,20,3.7323937598229686
9343,guitar_bridge,20,3.7323937598229686
9344,gun_holster,20,3.7323937598229686
9345,hand_painted,20,3.7323937598229686
9346,hawaii,20,3.7323937598229686
9347,high_grade,20,3.7323937598229686
9348,hip_hop,20,3.7323937598229686
9349,hits,20,3.7323937598229686
9350,holder_iphone,20,3.7323937598229686
9351,hook_loop,20,3.7323937598229686
9352,hugo,20,3.7323937598229686
9353,husky_liners,20,3.7323937598229686
9354,hybrid_high,20,3.7323937598229686
9355,include_free,20,3.7323937598229686
9356,instructional_dvd,20,3.7323937598229686
9357,insulate,20,3.7323937598229686
9358,intelligent,20,3.7323937598229686
9359,ipad_iphone,20,3.7323937598229686
9360,ipad_samsung,20,3.7323937598229686
9361,iphone_white,20,3.7323937598229686
9362,jars,20,3.7323937598229686
9363,kenwood,20,3.7323937598229686
9364,king_arthur,20,3.7323937598229686
9365,kiwi,20,3.7323937598229686
9366,knitting_needles,20,3.7323937598229686
9367,knowledge,20,3.7323937598229686
9368,knurled,20,3.7323937598229686
9369,kombat,20,3.7323937598229686
9370,laboratory,20,3.7323937598229686
9371,lace_trim,20,3.7323937598229686
9372,lafco_house,20,3.7323937598229686
9373,lamps,20,3.7323937598229686
9374,lanyard_keychain,20,3.7323937598229686
9375,laptop_computer,20,3.7323937598229686
9376,laser_cut,20,3.7323937598229686
9377,latest,20,3.7323937598229686
9378,leather_guitar,20,3.7323937598229686
9379,lemon_lime,20,3.7323937598229686
9380,lengths,20,3.7323937598229686
9381,lessons,20,3.7323937598229686
9382,ligature,20,3.7323937598229686
9383,loma_linda,20,3.7323937598229686
9384,lumia_case,20,3.7323937598229686
9385,lunch_box,20,3.7323937598229686
9386,luster,20,3.7323937598229686
9387,magnetic_flap,20,3.7323937598229686
9388,magnets,20,3.7323937598229686
9389,magnolia,20,3.7323937598229686
9390,marathon,20,3.7323937598229686
9391,marriage,20,3.7323937598229686
9392,meets_astm,20,3.7323937598229686
9393,memory_keepers,20,3.7323937598229686
9394,merchandise,20,3.7323937598229686
9395,merino,20,3.7323937598229686
9396,microsdhc,20,3.7323937598229686
9397,mixed_color,20,3.7323937598229686
9398,moda,20,3.7323937598229686
9399,momentary,20,3.7323937598229686
9400,mop,20,3.7323937598229686
9401,moto_2nd,20,3.7323937598229686
9402,movavi,20,3.7323937598229686
9403,move,20,3.7323937598229686
9404,mrs.,20,3.7323937598229686
9405,natural_grain,20,3.7323937598229686
9406,nebraska,20,3.7323937598229686
9407,niceeshop(tm,20,3.7323937598229686
9408,non_heated,20,3.7323937598229686
9409,notebook_computer,20,3.7323937598229686
9410,octopus,20,3.7323937598229686
9411,oes,20,3.7323937598229686
9412,offer,20,3.7323937598229686
9413,older,20,3.7323937598229686
9414,oven_range,20,3.7323937598229686
9415,overload,20,3.7323937598229686
9416,padding,20,3.7323937598229686
9417,pancake,20,3.7323937598229686
9418,panther,20,3.7323937598229686
9419,parks,20,3.7323937598229686
9420,party_favors,20,3.7323937598229686
9421,patchouli,20,3.7323937598229686
9422,peace_sign,20,3.7323937598229686
9423,peachtree,20,3.7323937598229686
9424,pepper_shaker,20,3.7323937598229686
9425,pets,20,3.7323937598229686
9426,phosphor,20,3.7323937598229686
9427,phosphor_bronze,20,3.7323937598229686
9428,pin_clip,20,3.7323937598229686
9429,plaque,20,3.7323937598229686
9430,portion,20,3.7323937598229686
9431,progresso,20,3.7323937598229686
9432,propane,20,3.7323937598229686
9433,protec,20,3.7323937598229686
9434,protectant,20,3.7323937598229686
9435,psu,20,3.7323937598229686
9436,quickstart,20,3.7323937598229686
9437,rectifier,20,3.7323937598229686
9438,red_color,20,3.7323937598229686
9439,reflection,20,3.7323937598229686
9440,resources_utilities,20,3.7323937598229686
9441,retail_package,20,3.7323937598229686
9442,revitalizing,20,3.7323937598229686
9443,rhinestone_diamond,20,3.7323937598229686
9444,rocky,20,3.7323937598229686
9445,rover,20,3.7323937598229686
9446,salicylic,20,3.7323937598229686
9447,salted,20,3.7323937598229686
9448,scholastic,20,3.7323937598229686
9449,scotsman,20,3.7323937598229686
9450,screws_stainless,20,3.7323937598229686
9451,script,20,3.7323937598229686
9452,sea_mineral,20,3.7323937598229686
9453,seeds,20,3.7323937598229686
9454,self_tan,20,3.7323937598229686
9455,selmer,20,3.7323937598229686
9456,semi_precious,20,3.7323937598229686
9457,sentinel,20,3.7323937598229686
9458,set_service,20,3.7323937598229686
9459,sewing_template,20,3.7323937598229686
9460,shop_manual,20,3.7323937598229686
9461,silver_white,20,3.7323937598229686
9462,skyn_iceland,20,3.7323937598229686
9463,small_black,20,3.7323937598229686
9464,smoothtop,20,3.7323937598229686
9465,snoopy,20,3.7323937598229686
9466,solid_brass,20,3.7323937598229686
9467,sony_ps3,20,3.7323937598229686
9468,specialist,20,3.7323937598229686
9469,springfield,20,3.7323937598229686
9470,steel_wire,20,3.7323937598229686
9471,stereo_headset,20,3.7323937598229686
9472,stride_rite,20,3.7323937598229686
9473,stunt,20,3.7323937598229686
9474,style_case,20,3.7323937598229686
9475,super_hero,20,3.7323937598229686
9476,sway_bar,20,3.7323937598229686
9477,swooper,20,3.7323937598229686
9478,tailpiece,20,3.7323937598229686
9479,talon,20,3.7323937598229686
9480,tandy_leather,20,3.7323937598229686
9481,tear_drop,20,3.7323937598229686
9482,telephoto,20,3.7323937598229686
9483,temperature_sensor,20,3.7323937598229686
9484,terrain,20,3.7323937598229686
9485,thermo,20,3.7323937598229686
9486,timeless,20,3.7323937598229686
9487,toasted,20,3.7323937598229686
9488,tomb_raider,20,3.7323937598229686
9489,trash_bags,20,3.7323937598229686
9490,tree_maker,20,3.7323937598229686
9491,turbotax_deluxe,20,3.7323937598229686
9492,twining,20,3.7323937598229686
9493,twining_london,20,3.7323937598229686
9494,unite,20,3.7323937598229686
9495,utilities_software,20,3.7323937598229686
9496,vater,20,3.7323937598229686
9497,vengeance,20,3.7323937598229686
9498,venture,20,3.7323937598229686
9499,ventvisor_piece,20,3.7323937598229686
9500,victorinox,20,3.7323937598229686
9501,video_card,20,3.7323937598229686
9502,video_training,20,3.7323937598229686
9503,vii,20,3.7323937598229686
9504,vinci,20,3.7323937598229686
9505,vivitar,20,3.7323937598229686
9506,volleyball,20,3.7323937598229686
9507,vue,20,3.7323937598229686
9508,warp,20,3.7323937598229686
9509,washer_energy,20,3.7323937598229686
9510,webcam,20,3.7323937598229686
9511,wine_glass,20,3.7323937598229686
9512,wireless_game,20,3.7323937598229686
9513,wood_handle,20,3.7323937598229686
9514,wordperfect_office,20,3.7323937598229686
9515,worm,20,3.7323937598229686
9516,wrapped,20,3.7323937598229686
9517,wrestling,20,3.7323937598229686
9518,xlr_cable,20,3.7323937598229686
9519,xlr_male,20,3.7323937598229686
9520,yellow_black,20,3.7323937598229686
9521,yield_toner,20,3.7323937598229686
9522,yoshi,20,3.7323937598229686
9523,0.5andquot,21,3.7112044607530303
9524,1/4andquot_npt,21,3.7112044607530303
9525,1st_grade,21,3.7112044607530303
9526,3rd_gen,21,3.7112044607530303
9527,acrylic_paint,21,3.7112044607530303
9528,adorable,21,3.7112044607530303
9529,agent,21,3.7112044607530303
9530,aluminum_alloy,21,3.7112044607530303
9531,americana,21,3.7112044607530303
9532,ammo,21,3.7112044607530303
9533,amouage,21,3.7112044607530303
9534,andoer,21,3.7112044607530303
9535,app,21,3.7112044607530303
9536,arms_gear,21,3.7112044607530303
9537,assassin_creed,21,3.7112044607530303
9538,auto_car,21,3.7112044607530303
9539,autocad,21,3.7112044607530303
9540,bath_shower,21,3.7112044607530303
9541,battery_case,21,3.7112044607530303
9542,battery_operated,21,3.7112044607530303
9543,beadaholique,21,3.7112044607530303
9544,bearing_seal,21,3.7112044607530303
9545,bike_bicycle,21,3.7112044607530303
9546,birthday_card,21,3.7112044607530303
9547,biscuits,21,3.7112044607530303
9548,black_green,21,3.7112044607530303
9549,black_soft,21,3.7112044607530303
9550,body_oil,21,3.7112044607530303
9551,body_scrub,21,3.7112044607530303
9552,bodysuit,21,3.7112044607530303
9553,boot_toddler,21,3.7112044607530303
9554,brushed_stainless,21,3.7112044607530303
9555,bubbles,21,3.7112044607530303
9556,buff,21,3.7112044607530303
9557,bun,21,3.7112044607530303
9558,burner_range,21,3.7112044607530303
9559,calculator,21,3.7112044607530303
9560,camaro,21,3.7112044607530303
9561,cambridge,21,3.7112044607530303
9562,carrot,21,3.7112044607530303
9563,casting,21,3.7112044607530303
9564,catalytic,21,3.7112044607530303
9565,catalytic_converter,21,3.7112044607530303
9566,cellulite,21,3.7112044607530303
9567,ceramic_mug,21,3.7112044607530303
9568,chamfer,21,3.7112044607530303
9569,charge_sync,21,3.7112044607530303
9570,chenille,21,3.7112044607530303
9571,cherokee,21,3.7112044607530303
9572,childrens,21,3.7112044607530303
9573,clorox,21,3.7112044607530303
9574,cola,21,3.7112044607530303
9575,color_vary,21,3.7112044607530303
9576,competition,21,3.7112044607530303
9577,complete_set,21,3.7112044607530303
9578,con,21,3.7112044607530303
9579,controls,21,3.7112044607530303
9580,cooper,21,3.7112044607530303
9581,cord_compatible,21,3.7112044607530303
9582,corners,21,3.7112044607530303
9583,correct,21,3.7112044607530303
9584,cover_credit,21,3.7112044607530303
9585,cozy,21,3.7112044607530303
9586,cracker,21,3.7112044607530303
9587,crop,21,3.7112044607530303
9588,cycles,21,3.7112044607530303
9589,dairy,21,3.7112044607530303
9590,damage,21,3.7112044607530303
9591,dark_knight,21,3.7112044607530303
9592,dark_red,21,3.7112044607530303
9593,dark_smoke,21,3.7112044607530303
9594,dc97,21,3.7112044607530303
9595,decal_style,21,3.7112044607530303
9596,deflectors,21,3.7112044607530303
9597,depend,21,3.7112044607530303
9598,depot,21,3.7112044607530303
9599,diameter_pack,21,3.7112044607530303
9600,diamond_ring,21,3.7112044607530303
9601,direction,21,3.7112044607530303
9602,disconnect,21,3.7112044607530303
9603,displays2go,21,3.7112044607530303
9604,dpi,21,3.7112044607530303
9605,dress_black,21,3.7112044607530303
9606,dri,21,3.7112044607530303
9607,dual_run,21,3.7112044607530303
9608,dual_shock,21,3.7112044607530303
9609,ductless,21,3.7112044607530303
9610,dummy,21,3.7112044607530303
9611,dustproof,21,3.7112044607530303
9612,dutch,21,3.7112044607530303
9613,each,21,3.7112044607530303
9614,ebook,21,3.7112044607530303
9615,electrify,21,3.7112044607530303
9616,electrode,21,3.7112044607530303
9617,elkay,21,3.7112044607530303
9618,elsa,21,3.7112044607530303
9619,embroidered_applique,21,3.7112044607530303
9620,engraving,21,3.7112044607530303
9621,epicuren,21,3.7112044607530303
9622,eternal,21,3.7112044607530303
9623,exact_replacement,21,3.7112044607530303
9624,exfoliator,21,3.7112044607530303
9625,fabulous,21,3.7112044607530303
9626,farberware,21,3.7112044607530303
9627,fax,21,3.7112044607530303
9628,fiction,21,3.7112044607530303
9629,figurine,21,3.7112044607530303
9630,food_chicken,21,3.7112044607530303
9631,front_brake,21,3.7112044607530303
9632,fry,21,3.7112044607530303
9633,furnace,21,3.7112044607530303
9634,gage,21,3.7112044607530303
9635,galaxy_core,21,3.7112044607530303
9636,gel_ounce,21,3.7112044607530303
9637,geller_new,21,3.7112044607530303
9638,geometric,21,3.7112044607530303
9639,gibson_les,21,3.7112044607530303
9640,glam,21,3.7112044607530303
9641,glass_set,21,3.7112044607530303
9642,granite,21,3.7112044607530303
9643,hampton,21,3.7112044607530303
9644,hand_paint,21,3.7112044607530303
9645,handcrafted,21,3.7112044607530303
9646,hardwood,21,3.7112044607530303
9647,harmonica_key,21,3.7112044607530303
9648,hello_kitty,21,3.7112044607530303
9649,high_gloss,21,3.7112044607530303
9650,high_heel,21,3.7112044607530303
9651,holo,21,3.7112044607530303
9652,honest,21,3.7112044607530303
9653,hoody,21,3.7112044607530303
9654,hume_andamp,21,3.7112044607530303
9655,identity,21,3.7112044607530303
9656,inches_mouse,21,3.7112044607530303
9657,infant_piece,21,3.7112044607530303
9658,infuse,21,3.7112044607530303
9659,integrated_dishwasher,21,3.7112044607530303
9660,iron_man,21,3.7112044607530303
9661,iron_sew,21,3.7112044607530303
9662,jacobs,21,3.7112044607530303
9663,jimmy,21,3.7112044607530303
9664,jolee,21,3.7112044607530303
9665,jolly,21,3.7112044607530303
9666,juicy_couture,21,3.7112044607530303
9667,kart,21,3.7112044607530303
9668,keepsake,21,3.7112044607530303
9669,kick_stand,21,3.7112044607530303
9670,knit_hat,21,3.7112044607530303
9671,knitted,21,3.7112044607530303
9672,knuckle,21,3.7112044607530303
9673,layout,21,3.7112044607530303
9674,lenox,21,3.7112044607530303
9675,lesson,21,3.7112044607530303
9676,littlest,21,3.7112044607530303
9677,loose_leaf,21,3.7112044607530303
9678,lotion_ounce,21,3.7112044607530303
9679,love_-pron-,21,3.7112044607530303
9680,lube,21,3.7112044607530303
9681,madison,21,3.7112044607530303
9682,makerbot,21,3.7112044607530303
9683,malibu,21,3.7112044607530303
9684,mandarin,21,3.7112044607530303
9685,masking,21,3.7112044607530303
9686,mates,21,3.7112044607530303
9687,memory_stick,21,3.7112044607530303
9688,menu,21,3.7112044607530303
9689,mhz,21,3.7112044607530303
9690,michelin,21,3.7112044607530303
9691,mma,21,3.7112044607530303
9692,mosaic,21,3.7112044607530303
9693,mould,21,3.7112044607530303
9694,mount_kit,21,3.7112044607530303
9695,muffin,21,3.7112044607530303
9696,multigrain,21,3.7112044607530303
9697,music_poster,21,3.7112044607530303
9698,n64,21,3.7112044607530303
9699,nachi,21,3.7112044607530303
9700,naturallyspeaking,21,3.7112044607530303
9701,necklace_chain,21,3.7112044607530303
9702,necktie,21,3.7112044607530303
9703,nfl_new,21,3.7112044607530303
9704,nights,21,3.7112044607530303
9705,nitro,21,3.7112044607530303
9706,norton_antivirus,21,3.7112044607530303
9707,nvidia,21,3.7112044607530303
9708,officer,21,3.7112044607530303
9709,one_console,21,3.7112044607530303
9710,optimum,21,3.7112044607530303
9711,organic_cotton,21,3.7112044607530303
9712,organza,21,3.7112044607530303
9713,orion,21,3.7112044607530303
9714,orlane,21,3.7112044607530303
9715,orlane_paris,21,3.7112044607530303
9716,pad_mousepad,21,3.7112044607530303
9717,page_yield,21,3.7112044607530303
9718,par,21,3.7112044607530303
9719,parallel,21,3.7112044607530303
9720,parfums,21,3.7112044607530303
9721,pen_medium,21,3.7112044607530303
9722,pendant_inch,21,3.7112044607530303
9723,phonics,21,3.7112044607530303
9724,photosmart,21,3.7112044607530303
9725,pit,21,3.7112044607530303
9726,plus_iphone,21,3.7112044607530303
9727,pointed,21,3.7112044607530303
9728,ponytail,21,3.7112044607530303
9729,poppy,21,3.7112044607530303
9730,pouch_bag,21,3.7112044607530303
9731,powder_foundation,21,3.7112044607530303
9732,premium_clear,21,3.7112044607530303
9733,pressed,21,3.7112044607530303
9734,prime_case,21,3.7112044607530303
9735,protector_iphone,21,3.7112044607530303
9736,public,21,3.7112044607530303
9737,puff,21,3.7112044607530303
9738,q10,21,3.7112044607530303
9739,quick_dry,21,3.7112044607530303
9740,racks,21,3.7112044607530303
9741,radiation,21,3.7112044607530303
9742,raid,21,3.7112044607530303
9743,raise,21,3.7112044607530303
9744,rapid_fire,21,3.7112044607530303
9745,razr_maxx,21,3.7112044607530303
9746,reclosable,21,3.7112044607530303
9747,red_andamp,21,3.7112044607530303
9748,reference_library,21,3.7112044607530303
9749,refrigerators,21,3.7112044607530303
9750,reindeer,21,3.7112044607530303
9751,repair_maintenance,21,3.7112044607530303
9752,repairing,21,3.7112044607530303
9753,response,21,3.7112044607530303
9754,retro_vintage,21,3.7112044607530303
9755,rex,21,3.7112044607530303
9756,rj45,21,3.7112044607530303
9757,rose_flower,21,3.7112044607530303
9758,rosemary,21,3.7112044607530303
9759,rubberized_case,21,3.7112044607530303
9760,sabon,21,3.7112044607530303
9761,sakura,21,3.7112044607530303
9762,samsung_htc,21,3.7112044607530303
9763,sat,21,3.7112044607530303
9764,seasons,21,3.7112044607530303
9765,set_kit,21,3.7112044607530303
9766,set_pcs,21,3.7112044607530303
9767,shades,21,3.7112044607530303
9768,signal_light,21,3.7112044607530303
9769,size_large,21,3.7112044607530303
9770,skillet,21,3.7112044607530303
9771,skin_hard,21,3.7112044607530303
9772,skyn,21,3.7112044607530303
9773,slim_soft,21,3.7112044607530303
9774,sol,21,3.7112044607530303
9775,solid_black,21,3.7112044607530303
9776,solid_body,21,3.7112044607530303
9777,solid_state,21,3.7112044607530303
9778,spacing,21,3.7112044607530303
9779,spray_arm,21,3.7112044607530303
9780,staples,21,3.7112044607530303
9781,starter_set,21,3.7112044607530303
9782,stellar,21,3.7112044607530303
9783,strap_black,21,3.7112044607530303
9784,stride,21,3.7112044607530303
9785,string_set,21,3.7112044607530303
9786,stroke,21,3.7112044607530303
9787,structure,21,3.7112044607530303
9788,styler,21,3.7112044607530303
9789,suave,21,3.7112044607530303
9790,suction_cup,21,3.7112044607530303
9791,sumaclife,21,3.7112044607530303
9792,sunshade,21,3.7112044607530303
9793,tac,21,3.7112044607530303
9794,tax_software,21,3.7112044607530303
9795,taxcut,21,3.7112044607530303
9796,television,21,3.7112044607530303
9797,temperature_control,21,3.7112044607530303
9798,tender,21,3.7112044607530303
9799,terminals,21,3.7112044607530303
9800,textiles,21,3.7112044607530303
9801,thick_pack,21,3.7112044607530303
9802,thru,21,3.7112044607530303
9803,ties,21,3.7112044607530303
9804,ton,21,3.7112044607530303
9805,tongue,21,3.7112044607530303
9806,toogoo(r,21,3.7112044607530303
9807,touch_control,21,3.7112044607530303
9808,towel_set,21,3.7112044607530303
9809,travel_case,21,3.7112044607530303
9810,trust,21,3.7112044607530303
9811,tuners,21,3.7112044607530303
9812,ubuntu,21,3.7112044607530303
9813,ultimate_arms,21,3.7112044607530303
9814,ultra_rare,21,3.7112044607530303
9815,v10,21,3.7112044607530303
9816,vac_genteq,21,3.7112044607530303
9817,velour,21,3.7112044607530303
9818,ventvisor,21,3.7112044607530303
9819,vintage_sunburst,21,3.7112044607530303
9820,viper,21,3.7112044607530303
9821,vogue,21,3.7112044607530303
9822,volume_control,21,3.7112044607530303
9823,weatherproof,21,3.7112044607530303
9824,weight_loss,21,3.7112044607530303
9825,westcott,21,3.7112044607530303
9826,whirlpool_dishwasher,21,3.7112044607530303
9827,white_plastic,21,3.7112044607530303
9828,willow,21,3.7112044607530303
9829,wine_bottle,21,3.7112044607530303
9830,yellow_green,21,3.7112044607530303
9831,york_yankees,21,3.7112044607530303
9832,yugioh,21,3.7112044607530303
9833,yukon,21,3.7112044607530303
9834,zombies,21,3.7112044607530303
9835,-pron-_favorite,22,3.6910010746647433
9836,12andquot,22,3.6910010746647433
9837,2pc,22,3.6910010746647433
9838,acme,22,3.6910010746647433
9839,adapters,22,3.6910010746647433
9840,aerosol,22,3.6910010746647433
9841,agitator,22,3.6910010746647433
9842,air_intake,22,3.6910010746647433
9843,andamp_blue,22,3.6910010746647433
9844,andamp_boo,22,3.6910010746647433
9845,andamp_home,22,3.6910010746647433
9846,andamp_iphone,22,3.6910010746647433
9847,andamp_more,22,3.6910010746647433
9848,andamp_women,22,3.6910010746647433
9849,apex,22,3.6910010746647433
9850,art_explosion,22,3.6910010746647433
9851,astro,22,3.6910010746647433
9852,audio_companion,22,3.6910010746647433
9853,august,22,3.6910010746647433
9854,aux,22,3.6910010746647433
9855,baby_doll,22,3.6910010746647433
9856,badger,22,3.6910010746647433
9857,baffle_filter,22,3.6910010746647433
9858,ball_bearings,22,3.6910010746647433
9859,ballerina,22,3.6910010746647433
9860,bang,22,3.6910010746647433
9861,bath_soap,22,3.6910010746647433
9862,battery_cover,22,3.6910010746647433
9863,beaker,22,3.6910010746647433
9864,beetle,22,3.6910010746647433
9865,belle,22,3.6910010746647433
9866,bilingual,22,3.6910010746647433
9867,black_carbon,22,3.6910010746647433
9868,black_frame,22,3.6910010746647433
9869,bling_case,22,3.6910010746647433
9870,bling_rhinestone,22,3.6910010746647433
9871,board_set,22,3.6910010746647433
9872,bomb,22,3.6910010746647433
9873,bonded,22,3.6910010746647433
9874,breed,22,3.6910010746647433
9875,bridal_wedding,22,3.6910010746647433
9876,brighten,22,3.6910010746647433
9877,bulldog,22,3.6910010746647433
9878,cake_mix,22,3.6910010746647433
9879,cancer_awareness,22,3.6910010746647433
9880,care_authority,22,3.6910010746647433
9881,cashew,22,3.6910010746647433
9882,casters,22,3.6910010746647433
9883,catholic,22,3.6910010746647433
9884,cedar,22,3.6910010746647433
9885,centric,22,3.6910010746647433
9886,chaos,22,3.6910010746647433
9887,charlie,22,3.6910010746647433
9888,chemistry,22,3.6910010746647433
9889,chew,22,3.6910010746647433
9890,chief,22,3.6910010746647433
9891,chocolate_mold,22,3.6910010746647433
9892,clarifying,22,3.6910010746647433
9893,cleansing_gel,22,3.6910010746647433
9894,clear_acrylic,22,3.6910010746647433
9895,clipart,22,3.6910010746647433
9896,coffee_cup,22,3.6910010746647433
9897,colorproof,22,3.6910010746647433
9898,colorproof_color,22,3.6910010746647433
9899,conditioner_ounce,22,3.6910010746647433
9900,conga,22,3.6910010746647433
9901,contrast,22,3.6910010746647433
9902,cookie_cutter,22,3.6910010746647433
